date,tournament,surface,round,winner,loser,pin_winner_odds,pin_loser_odds,model_winner_prob,model_winner_odds,model_loser_odds,model_pick,model_pick_prob,model_pick_odds,pin_pick_odds,clv_pick,model_correct,pick_won
2025-08-20,Monterrey Open,Hard,1st Round,Tomljanovic A.,Zarazua R.,1.72,2.21,0.413,2.4213075060532687,1.7035775127768311,Zarazua R.,0.5870000000000001,1.7035775127768311,2.21,13.451131221719464,False,False
2025-08-20,Monterrey Open,Hard,1st Round,Noskova L.,Sun L.,1.4,3.14,0.5770000000000001,1.7331022530329288,2.3640661938534278,Noskova L.,0.5770000000000001,1.7331022530329288,1.4,-13.728571428571424,True,True
2025-08-20,Monterrey Open,Hard,2nd Round,Mertens E.,Vekic D.,1.41,3.11,0.6,1.6666666666666667,2.5,Mertens E.,0.6,1.6666666666666667,1.41,-10.921985815602842,True,True
2025-08-20,Monterrey Open,Hard,2nd Round,Shnaider D.,Rakhimova K.,1.54,2.64,0.657,1.5220700152207,2.915451895043732,Shnaider D.,0.657,1.5220700152207,1.54,0.7649350649350684,True,True
2025-08-20,Monterrey Open,Hard,2nd Round,Ruzic A.,Cocciaretto E.,2.01,1.87,0.544,1.838235294117647,2.1929824561403506,Ruzic A.,0.544,1.838235294117647,2.01,4.64875621890547,True,True
2025-08-21,Monterrey Open,Hard,2nd Round,Bouzkova M.,Haddad Maia B.,1.53,2.68,0.66,1.5151515151515151,2.941176470588235,Bouzkova M.,0.66,1.5151515151515151,1.53,0.6405228758169956,True,True
2025-08-21,Monterrey Open,Hard,2nd Round,Noskova L.,Maria T.,1.22,4.73,0.691,1.4471780028943562,3.236245954692557,Noskova L.,0.691,1.4471780028943562,1.22,-12.867213114754106,True,True
2025-08-21,Monterrey Open,Hard,2nd Round,Parks A.,Navarro E.,3.02,1.43,0.26,3.846153846153846,1.3513513513513513,Navarro E.,0.74,1.3513513513513513,1.43,4.069930069930061,False,False
2025-08-21,Monterrey Open,Hard,2nd Round,Alexandrova E.,Tomljanovic A.,1.28,3.92,0.7,1.4285714285714286,3.3333333333333335,Alexandrova E.,0.7,1.4285714285714286,1.28,-8.125000000000004,True,True
2025-08-21,Monterrey Open,Hard,Quarterfinals,Shnaider D.,Mertens E.,2.58,1.56,0.45899999999999996,2.178649237472767,1.8484288354898335,Mertens E.,0.541,1.8484288354898335,1.56,-10.002564102564094,False,False
2025-08-22,Monterrey Open,Hard,Quarterfinals,Parks A.,Sramkova R.,1.87,2.02,0.41200000000000003,2.4271844660194173,1.7006802721088436,Sramkova R.,0.588,1.7006802721088436,2.02,9.295049504950493,False,False
2025-08-22,Monterrey Open,Hard,Quarterfinals,Alexandrova E.,Noskova L.,1.88,2.01,0.519,1.9267822736030829,2.0790020790020787,Alexandrova E.,0.519,1.9267822736030829,1.88,-1.291489361702125,True,True
2025-08-22,Monterrey Open,Hard,Quarterfinals,Bouzkova M.,Ruzic A.,1.51,2.74,0.5720000000000001,1.7482517482517481,2.336448598130841,Bouzkova M.,0.5720000000000001,1.7482517482517481,1.51,-9.025165562913905,True,True
2025-08-23,Monterrey Open,Hard,Semifinals,Shnaider D.,Parks A.,1.5,2.76,0.726,1.3774104683195594,3.649635036496351,Shnaider D.,0.726,1.3774104683195594,1.5,5.933333333333335,True,True
2025-08-24,US Open,Hard,1st Round,Valentova T.,Bronzetti L.,1.25,4.33,0.743,1.3458950201884252,3.8910505836575875,Valentova T.,0.743,1.3458950201884252,1.25,-5.700000000000005,True,True
2025-08-24,US Open,Hard,1st Round,Kessler M.,Linette M.,1.54,2.63,0.552,1.8115942028985506,2.232142857142857,Kessler M.,0.552,1.8115942028985506,1.54,-9.73506493506493,True,True
2025-08-24,US Open,Hard,1st Round,Vondrousova M.,Selekhmeteva O.,1.19,5.17,0.596,1.6778523489932886,2.4752475247524752,Vondrousova M.,0.596,1.6778523489932886,1.19,-24.433613445378157,True,True
2025-08-24,US Open,Hard,1st Round,Tjen J.,Kudermetova V.,2.94,1.45,0.591,1.6920473773265652,2.444987775061125,Tjen J.,0.591,1.6920473773265652,2.94,25.086394557823127,True,True
2025-08-24,US Open,Hard,1st Round,Uchijima M.,Danilovic O.,3.6,1.33,0.39399999999999996,2.5380710659898478,1.6501650165016502,Danilovic O.,0.606,1.6501650165016502,1.33,-14.587969924812027,False,False
2025-08-24,US Open,Hard,1st Round,Eala A.,Tauson C.,3.4,1.36,0.395,2.531645569620253,1.6528925619834711,Tauson C.,0.605,1.6528925619834711,1.36,-13.029411764705879,False,False
2025-08-24,US Open,Hard,1st Round,McNally C.,Teichmann J.,1.22,4.76,0.56,1.7857142857142856,2.272727272727273,McNally C.,0.56,1.7857142857142856,1.22,-25.967213114754095,True,True
2025-08-24,US Open,Hard,1st Round,Navarro E.,Wang Y.,1.27,4.1,0.703,1.4224751066856332,3.367003367003367,Navarro E.,0.703,1.4224751066856332,1.27,-8.440157480314959,True,True
2025-08-24,US Open,Hard,1st Round,Potapova A.,Zhu L.,1.59,2.51,0.546,1.8315018315018314,2.2026431718061676,Potapova A.,0.546,1.8315018315018314,1.59,-8.293081761006283,True,True
2025-08-24,US Open,Hard,1st Round,Bencic B.,Zhang S.,1.35,3.44,0.5589999999999999,1.7889087656529519,2.2675736961451247,Bencic B.,0.5589999999999999,1.7889087656529519,1.35,-18.174074074074078,True,True
2025-08-24,US Open,Hard,1st Round,Blinkova A.,Starodubtseva Y.,1.88,2.0,0.494,2.0242914979757085,1.976284584980237,Starodubtseva Y.,0.506,1.976284584980237,2.0,0.6000000000000005,False,False
2025-08-25,US Open,Hard,1st Round,Putintseva Y.,Cocciaretto E.,2.32,1.67,0.562,1.779359430604982,2.2831050228310503,Putintseva Y.,0.562,1.779359430604982,2.32,13.096551724137933,True,True
2025-08-25,US Open,Hard,1st Round,Samsonova L.,Yuan Y.,1.25,4.38,0.535,1.8691588785046729,2.150537634408602,Samsonova L.,0.535,1.8691588785046729,1.25,-26.5,True,True
2025-08-25,US Open,Hard,1st Round,Hon P.,Jeanjean L.,1.94,1.94,0.499,2.004008016032064,1.996007984031936,Jeanjean L.,0.501,1.996007984031936,1.94,-1.446391752577325,False,False
2025-08-25,US Open,Hard,1st Round,Krejcikova B.,Mboko V.,2.82,1.48,0.413,2.4213075060532687,1.7035775127768311,Mboko V.,0.5870000000000001,1.7035775127768311,1.48,-8.867567567567558,False,False
2025-08-25,US Open,Hard,1st Round,Pavlyuchenkova A.,Yastremska D.,2.41,1.63,0.47700000000000004,2.0964360587002093,1.9120458891013383,Yastremska D.,0.523,1.9120458891013383,1.63,-9.049693251533741,False,False
2025-08-25,US Open,Hard,1st Round,Zarazua R.,Keys M.,9.72,1.08,0.408,2.450980392156863,1.689189189189189,Keys M.,0.5920000000000001,1.689189189189189,1.08,-33.39259259259257,False,False
2025-08-25,US Open,Hard,1st Round,Townsend T.,Ruzic A.,1.65,2.38,0.565,1.7699115044247788,2.2988505747126435,Townsend T.,0.565,1.7699115044247788,1.65,-4.106060606060613,True,True
2025-08-25,US Open,Hard,1st Round,Jovic I.,Sasnovich A.,1.28,4.04,0.599,1.669449081803005,2.4937655860349124,Jovic I.,0.599,1.669449081803005,1.28,-18.225,True,True
2025-08-25,US Open,Hard,1st Round,Bucsa C.,Liu C.,1.65,2.36,0.579,1.7271157167530227,2.375296912114014,Bucsa C.,0.579,1.7271157167530227,1.65,-2.706060606060612,True,True
2025-08-25,US Open,Hard,1st Round,Rakhimova K.,Garcia C.,1.72,2.24,0.44299999999999995,2.2573363431151243,1.7953321364452421,Garcia C.,0.557,1.7953321364452421,2.24,11.057142857142866,False,False
2025-08-25,US Open,Hard,1st Round,Li A.,Sramkova R.,1.81,2.09,0.599,1.669449081803005,2.4937655860349124,Li A.,0.599,1.669449081803005,1.81,4.651381215469607,True,True
2025-08-25,US Open,Hard,1st Round,Sakkari M.,Maria T.,1.28,3.99,0.644,1.5527950310559007,2.8089887640449436,Sakkari M.,0.644,1.5527950310559007,1.28,-13.724999999999998,True,True
2025-08-25,US Open,Hard,1st Round,Jacquemot E.,Bouzkova M.,3.07,1.42,0.272,3.676470588235294,1.3736263736263736,Bouzkova M.,0.728,1.3736263736263736,1.42,2.3774647887323863,False,False
2025-08-25,US Open,Hard,1st Round,Frech M.,Gibson T.,1.76,2.17,0.485,2.061855670103093,1.941747572815534,Gibson T.,0.515,1.941747572815534,2.17,5.41705069124424,False,False
2025-08-25,US Open,Hard,1st Round,Bondar A.,Svitolina E.,10.22,1.08,0.266,3.7593984962406015,1.3623978201634876,Svitolina E.,0.7340000000000001,1.3623978201634876,1.08,-19.19259259259257,False,False
2025-08-26,US Open,Hard,1st Round,Sonmez Z.,Volynets K.,2.43,1.62,0.466,2.1459227467811157,1.8726591760299625,Volynets K.,0.534,1.8726591760299625,1.62,-8.328395061728388,False,False
2025-08-26,US Open,Hard,1st Round,Stearns P.,Semenistaja D.,1.32,3.65,0.495,2.0202020202020203,1.9801980198019802,Semenistaja D.,0.505,1.9801980198019802,3.65,23.102739726027398,False,False
2025-08-26,US Open,Hard,1st Round,Andreeva M.,Parks A.,1.19,5.36,0.8440000000000001,1.1848341232227486,6.410256410256411,Andreeva M.,0.8440000000000001,1.1848341232227486,1.19,0.3663865546218559,True,True
2025-08-26,US Open,Hard,1st Round,Joint M.,Jimenez Kasintseva V.,1.26,4.23,0.597,1.6750418760469012,2.481389578163772,Joint M.,0.597,1.6750418760469012,1.26,-19.665079365079364,True,True
2025-08-26,US Open,Hard,1st Round,Kostyuk M.,Boulter K.,1.55,2.61,0.67,1.4925373134328357,3.0303030303030303,Kostyuk M.,0.67,1.4925373134328357,1.55,2.4838709677419413,True,True
2025-08-26,US Open,Hard,1st Round,Haddad Maia B.,Kartal S.,2.02,1.87,0.325,3.0769230769230766,1.4814814814814814,Kartal S.,0.675,1.4814814814814814,1.87,14.024064171123008,False,False
2025-08-26,US Open,Hard,1st Round,Golubic V.,Boisson L.,1.68,2.3,0.53,1.8867924528301885,2.127659574468085,Golubic V.,0.53,1.8867924528301885,1.68,-6.52380952380952,True,True
2025-08-26,US Open,Hard,1st Round,Cristian J.,Collins D.,3.26,1.38,0.547,1.8281535648994514,2.207505518763797,Cristian J.,0.547,1.8281535648994514,3.26,24.02515337423313,True,True
2025-08-26,US Open,Hard,1st Round,Anisimova A.,Birrell K.,1.18,5.6,0.78,1.282051282051282,4.545454545454546,Anisimova A.,0.78,1.282051282051282,1.18,-6.745762711864412,True,True
2025-08-26,US Open,Hard,1st Round,Noskova L.,Galfi D.,1.32,3.68,0.6,1.6666666666666667,2.5,Noskova L.,0.6,1.6666666666666667,1.32,-15.75757575757576,True,True
2025-08-26,US Open,Hard,1st Round,Krueger A.,Kenin S.,2.04,1.85,0.44299999999999995,2.2573363431151243,1.7953321364452421,Kenin S.,0.557,1.7953321364452421,1.85,1.645945945945959,False,False
2025-08-26,US Open,Hard,1st Round,Siegemund L.,Shnaider D.,3.29,1.38,0.373,2.680965147453083,1.594896331738437,Shnaider D.,0.627,1.594896331738437,1.38,-9.763768115942039,False,False
2025-08-26,US Open,Hard,1st Round,Lys E.,Jones F.,1.69,2.29,0.696,1.4367816091954024,3.2894736842105265,Lys E.,0.696,1.4367816091954024,1.69,10.428402366863898,True,True
2025-08-26,US Open,Hard,1st Round,Alexandrova E.,Sevastova A.,1.28,4.02,0.6729999999999999,1.485884101040119,3.058103975535168,Alexandrova E.,0.6729999999999999,1.485884101040119,1.28,-10.825000000000006,True,True
2025-08-26,US Open,Hard,1st Round,Cirstea S.,Sierra S.,1.35,3.45,0.7809999999999999,1.2804097311139566,4.566210045662101,Cirstea S.,0.7809999999999999,1.2804097311139566,1.35,4.025925925925922,True,True
2025-08-26,US Open,Hard,1st Round,Baptiste H.,Siniakova K.,2.33,1.67,0.377,2.6525198938992043,1.6051364365971108,Siniakova K.,0.623,1.6051364365971108,1.67,2.4197604790419103,False,False
2025-08-26,US Open,Hard,1st Round,Vekic D.,Bouzas Maneiro J.,2.02,1.87,0.557,1.7953321364452421,2.2573363431151243,Vekic D.,0.557,1.7953321364452421,2.02,6.1950495049505,True,True
2025-08-27,US Open,Hard,1st Round,Osaka N.,Minnen G.,1.14,6.43,0.701,1.4265335235378032,3.3444816053511706,Osaka N.,0.701,1.4265335235378032,1.14,-17.619298245614047,True,True
2025-08-27,US Open,Hard,1st Round,Gauff C.,Tomljanovic A.,1.08,8.75,0.7020000000000001,1.4245014245014245,3.3557046979865772,Gauff C.,0.7020000000000001,1.4245014245014245,1.08,-22.392592592592575,True,True
2025-08-27,US Open,Hard,1st Round,Zakharova A.,Avanesyan E.,1.55,2.61,0.46299999999999997,2.1598272138228944,1.8621973929236497,Avanesyan E.,0.537,1.8621973929236497,2.61,15.385823754789275,False,False
2025-08-27,US Open,Hard,2nd Round,Navarro E.,McNally C.,1.66,2.35,0.644,1.5527950310559007,2.8089887640449436,Navarro E.,0.644,1.5527950310559007,1.66,4.15903614457831,True,True
2025-08-27,US Open,Hard,2nd Round,Raducanu E.,Tjen J.,1.31,3.78,0.48200000000000004,2.0746887966804977,1.9305019305019304,Tjen J.,0.518,1.9305019305019304,3.78,25.34497354497354,False,False
2025-08-27,US Open,Hard,2nd Round,Azarenka V.,Pavlyuchenkova A.,2.3,1.68,0.644,1.5527950310559007,2.8089887640449436,Azarenka V.,0.644,1.5527950310559007,2.3,20.92173913043478,True,True
2025-08-27,US Open,Hard,2nd Round,Bucsa C.,Eala A.,2.36,1.65,0.51,1.9607843137254901,2.0408163265306123,Bucsa C.,0.51,1.9607843137254901,2.36,8.627118644067794,True,True
2025-08-27,US Open,Hard,2nd Round,Pegula J.,Blinkova A.,1.18,5.56,0.8340000000000001,1.199040767386091,6.024096385542168,Pegula J.,0.8340000000000001,1.199040767386091,1.18,-1.3457627118644067,True,True
2025-08-27,US Open,Hard,2nd Round,Krejcikova B.,Uchijima M.,1.2,5.18,0.6509999999999999,1.5360983102918588,2.865329512893983,Krejcikova B.,0.6509999999999999,1.5360983102918588,1.2,-18.233333333333345,True,True
2025-08-27,US Open,Hard,2nd Round,Rybakina E.,Valentova T.,1.27,4.17,0.6579999999999999,1.5197568389057752,2.923976608187134,Rybakina E.,0.6579999999999999,1.5197568389057752,1.27,-12.940157480314962,True,True
2025-08-27,US Open,Hard,2nd Round,Townsend T.,Ostapenko J.,1.78,2.14,0.599,1.669449081803005,2.4937655860349124,Townsend T.,0.599,1.669449081803005,1.78,3.7202247191011173,True,True
2025-08-27,US Open,Hard,2nd Round,Hon P.,Samsonova L.,4.89,1.21,0.392,2.5510204081632653,1.6447368421052633,Samsonova L.,0.608,1.6447368421052633,1.21,-21.84462809917356,False,False
2025-08-27,US Open,Hard,2nd Round,Mertens E.,Sun L.,1.2,5.04,0.616,1.6233766233766234,2.6041666666666665,Mertens E.,0.616,1.6233766233766234,1.2,-21.733333333333338,True,True
2025-08-27,US Open,Hard,2nd Round,Andreeva M.,Potapova A.,1.17,5.82,0.71,1.4084507042253522,3.4482758620689657,Andreeva M.,0.71,1.4084507042253522,1.17,-14.47008547008548,True,True
2025-08-28,US Open,Hard,2nd Round,Paolini J.,Jovic I.,1.36,3.41,0.5579999999999999,1.792114695340502,2.262443438914027,Paolini J.,0.5579999999999999,1.792114695340502,1.36,-17.729411764705883,True,True
2025-08-28,US Open,Hard,2nd Round,Vondrousova M.,Kessler M.,1.57,2.55,0.5870000000000001,1.7035775127768311,2.4213075060532687,Vondrousova M.,0.5870000000000001,1.7035775127768311,1.57,-4.994267515923556,True,True
2025-08-28,US Open,Hard,2nd Round,Li A.,Bencic B.,3.06,1.42,0.375,2.6666666666666665,1.6,Bencic B.,0.625,1.6,1.42,-7.922535211267611,False,False
2025-08-28,US Open,Hard,2nd Round,Haddad Maia B.,Golubic V.,1.78,2.15,0.419,2.3866348448687353,1.721170395869191,Golubic V.,0.581,1.721170395869191,2.15,11.588372093023253,False,False
2025-08-28,US Open,Hard,2nd Round,Sakkari M.,Bondar A.,1.33,3.6,0.58,1.7241379310344829,2.380952380952381,Sakkari M.,0.58,1.7241379310344829,1.33,-17.18796992481203,True,True
2025-08-28,US Open,Hard,2nd Round,Kalinskaya A.,Putintseva Y.,1.34,3.54,0.503,1.9880715705765408,2.0120724346076457,Kalinskaya A.,0.503,1.9880715705765408,1.34,-24.326865671641784,True,True
2025-08-28,US Open,Hard,2nd Round,Kostyuk M.,Sonmez Z.,1.24,4.53,0.665,1.5037593984962405,2.9850746268656714,Kostyuk M.,0.665,1.5037593984962405,1.24,-14.145161290322584,True,True
2025-08-28,US Open,Hard,2nd Round,Frech M.,Stearns P.,2.52,1.58,0.503,1.9880715705765408,2.0120724346076457,Frech M.,0.503,1.9880715705765408,2.52,10.61746031746032,True,True
2025-08-28,US Open,Hard,2nd Round,Osaka N.,Baptiste H.,1.22,4.84,0.723,1.3831258644536653,3.6101083032490977,Osaka N.,0.723,1.3831258644536653,1.22,-9.667213114754103,True,True
2025-08-28,US Open,Hard,2nd Round,Siegemund L.,Zakharova A.,1.6,2.48,0.5589999999999999,1.7889087656529519,2.2675736961451247,Siegemund L.,0.5589999999999999,1.7889087656529519,1.6,-6.600000000000006,True,True
2025-08-28,US Open,Hard,2nd Round,Muchova K.,Cirstea S.,1.9,1.99,0.5489999999999999,1.8214936247723135,2.2172949002217295,Muchova K.,0.5489999999999999,1.8214936247723135,1.9,2.268421052631575,True,True
2025-08-28,US Open,Hard,2nd Round,Parry D.,Zarazua R.,1.88,2.01,0.38299999999999995,2.6109660574412534,1.6207455429497568,Zarazua R.,0.617,1.6207455429497568,2.01,11.948756218905466,False,False
2025-08-28,US Open,Hard,2nd Round,Cristian J.,Krueger A.,2.33,1.67,0.561,1.7825311942959,2.277904328018223,Cristian J.,0.561,1.7825311942959,2.33,13.181545064377687,True,True
2025-08-28,US Open,Hard,2nd Round,Kasatkina D.,Rakhimova K.,1.48,2.82,0.578,1.7301038062283738,2.3696682464454972,Kasatkina D.,0.578,1.7301038062283738,1.48,-9.76756756756757,True,True
2025-08-29,US Open,Hard,2nd Round,Gauff C.,Vekic D.,1.15,6.26,0.648,1.5432098765432098,2.840909090909091,Gauff C.,0.648,1.5432098765432098,1.15,-22.15652173913044,True,True
2025-08-29,US Open,Hard,2nd Round,Anisimova A.,Joint M.,1.33,3.6,0.747,1.3386880856760375,3.952569169960474,Anisimova A.,0.747,1.3386880856760375,1.33,-0.48796992481202617,True,True
2025-08-29,US Open,Hard,3rd Round,Rybakina E.,Raducanu E.,1.62,2.47,0.691,1.4471780028943562,3.236245954692557,Rybakina E.,0.691,1.4471780028943562,1.62,7.371604938271603,True,True
2025-08-29,US Open,Hard,3rd Round,Vondrousova M.,Paolini J.,1.93,1.97,0.423,2.3640661938534278,1.7331022530329288,Paolini J.,0.5770000000000001,1.7331022530329288,1.97,6.938578680203056,False,False
2025-08-29,US Open,Hard,3rd Round,Pegula J.,Azarenka V.,1.25,4.5,0.7,1.4285714285714286,3.3333333333333335,Pegula J.,0.7,1.4285714285714286,1.25,-10.000000000000009,True,True
2025-08-29,US Open,Hard,3rd Round,Bucsa C.,Mertens E.,5.71,1.18,0.434,2.3041474654377883,1.7667844522968197,Mertens E.,0.5660000000000001,1.7667844522968197,1.18,-28.145762711864407,False,False
2025-08-29,US Open,Hard,3rd Round,Li A.,Hon P.,1.36,3.47,0.606,1.6501650165016502,2.5380710659898478,Li A.,0.606,1.6501650165016502,1.36,-12.929411764705879,True,True
2025-08-29,US Open,Hard,3rd Round,Krejcikova B.,Navarro E.,1.93,1.98,0.40700000000000003,2.457002457002457,1.6863406408094437,Navarro E.,0.593,1.6863406408094437,1.98,8.794949494949488,False,False
2025-08-30,US Open,Hard,3rd Round,Townsend T.,Andreeva M.,5.59,1.18,0.27399999999999997,3.649635036496351,1.3774104683195594,Andreeva M.,0.726,1.3774104683195594,1.18,-12.145762711864416,False,False
2025-08-30,US Open,Hard,3rd Round,Muchova K.,Noskova L.,1.91,2.0,0.578,1.7301038062283738,2.3696682464454972,Muchova K.,0.578,1.7301038062283738,1.91,5.443979057591619,True,True
2025-08-30,US Open,Hard,3rd Round,Gauff C.,Frech M.,1.12,6.96,0.61,1.639344262295082,2.564102564102564,Gauff C.,0.61,1.639344262295082,1.12,-28.28571428571428,True,True
2025-08-30,US Open,Hard,3rd Round,Kostyuk M.,Parry D.,1.29,4.04,0.706,1.41643059490085,3.4013605442176873,Kostyuk M.,0.706,1.41643059490085,1.29,-6.919379844961238,True,True
2025-08-30,US Open,Hard,3rd Round,Osaka N.,Kasatkina D.,1.29,3.98,0.695,1.4388489208633095,3.278688524590164,Osaka N.,0.695,1.4388489208633095,1.29,-8.01937984496124,True,True
2025-08-30,US Open,Hard,3rd Round,Alexandrova E.,Siegemund L.,1.29,3.97,0.65,1.5384615384615383,2.857142857142857,Alexandrova E.,0.65,1.5384615384615383,1.29,-12.519379844961232,True,True
2025-08-30,US Open,Hard,3rd Round,Anisimova A.,Cristian J.,1.22,4.82,0.7440000000000001,1.3440860215053763,3.90625,Anisimova A.,0.7440000000000001,1.3440860215053763,1.22,-7.5672131147540895,True,True
2025-08-31,US Open,Hard,3rd Round,Swiatek I.,Kalinskaya A.,1.18,5.66,0.754,1.3262599469496021,4.0650406504065035,Swiatek I.,0.754,1.3262599469496021,1.18,-9.345762711864413,True,True
2025-08-31,US Open,Hard,3rd Round,Haddad Maia B.,Sakkari M.,2.47,1.61,0.413,2.4213075060532687,1.7035775127768311,Sakkari M.,0.5870000000000001,1.7035775127768311,1.61,-3.411801242236012,False,False
2025-08-31,US Open,Hard,4th Round,Pegula J.,Li A.,1.28,4.1,0.731,1.3679890560875514,3.7174721189591082,Pegula J.,0.731,1.3679890560875514,1.28,-5.025000000000002,True,True
2025-08-31,US Open,Hard,4th Round,Krejcikova B.,Townsend T.,1.79,2.15,0.466,2.1459227467811157,1.8726591760299625,Townsend T.,0.534,1.8726591760299625,2.15,6.88837209302326,False,False
2025-09-01,US Open,Hard,4th Round,Sabalenka A.,Bucsa C.,1.06,13.82,0.736,1.358695652173913,3.7878787878787876,Sabalenka A.,0.736,1.358695652173913,1.06,-20.739622641509424,True,True
2025-09-01,US Open,Hard,4th Round,Vondrousova M.,Rybakina E.,3.2,1.4,0.29100000000000004,3.4364261168384878,1.4104372355430181,Rybakina E.,0.7090000000000001,1.4104372355430181,1.4,-0.5285714285714227,False,False
2025-09-01,US Open,Hard,4th Round,Swiatek I.,Alexandrova E.,1.28,4.06,0.684,1.461988304093567,3.1645569620253164,Swiatek I.,0.684,1.461988304093567,1.28,-9.724999999999994,True,True
2025-09-01,US Open,Hard,4th Round,Muchova K.,Kostyuk M.,1.68,2.32,0.536,1.8656716417910446,2.1551724137931036,Muchova K.,0.536,1.8656716417910446,1.68,-5.9238095238095205,True,True
2025-09-01,US Open,Hard,4th Round,Osaka N.,Gauff C.,2.18,1.77,0.541,1.8484288354898335,2.178649237472767,Osaka N.,0.541,1.8484288354898335,2.18,8.228440366972483,True,True
2025-09-02,US Open,Hard,4th Round,Anisimova A.,Haddad Maia B.,1.29,3.95,0.7440000000000001,1.3440860215053763,3.90625,Anisimova A.,0.7440000000000001,1.3440860215053763,1.29,-3.119379844961223,True,True
2025-09-02,US Open,Hard,Quarterfinals,Pegula J.,Krejcikova B.,1.42,3.12,0.738,1.3550135501355014,3.8167938931297707,Pegula J.,0.738,1.3550135501355014,1.42,3.377464788732387,True,True
2025-09-03,US Open,Hard,Quarterfinals,Anisimova A.,Swiatek I.,4.4,1.25,0.43799999999999994,2.2831050228310503,1.779359430604982,Swiatek I.,0.562,1.779359430604982,1.25,-23.799999999999997,False,False
2025-09-04,US Open,Hard,Quarterfinals,Osaka N.,Muchova K.,1.36,3.48,0.532,1.8796992481203008,2.1367521367521367,Osaka N.,0.532,1.8796992481203008,1.36,-20.329411764705874,True,True
2025-09-05,US Open,Hard,Semifinals,Sabalenka A.,Pegula J.,1.33,3.64,0.55,1.8181818181818181,2.2222222222222223,Sabalenka A.,0.55,1.8181818181818181,1.33,-20.187969924812023,True,True
2025-09-05,US Open,Hard,Semifinals,Anisimova A.,Osaka N.,1.98,1.93,0.535,1.8691588785046729,2.150537634408602,Anisimova A.,0.535,1.8691588785046729,1.98,2.994949494949495,True,True
2025-09-06,US Open,Hard,The Final,Sabalenka A.,Anisimova A.,1.51,2.76,0.628,1.5923566878980893,2.6881720430107525,Sabalenka A.,0.628,1.5923566878980893,1.51,-3.425165562913912,True,True
2025-09-08,Guadalajara Open,Hard,1st Round,Vidmanova D.,Parks A.,1.85,2.05,0.606,1.6501650165016502,2.5380710659898478,Vidmanova D.,0.606,1.6501650165016502,1.85,6.545945945945952,True,True
2025-09-09,Guadalajara Open,Hard,1st Round,Stakusic M.,Kudermetova P.,2.27,1.68,0.505,1.9801980198019802,2.0202020202020203,Stakusic M.,0.505,1.9801980198019802,2.27,6.447136563876654,True,True
2025-09-09,Guadalajara Open,Hard,1st Round,Maria T.,Sonmez Z.,2.32,1.67,0.395,2.531645569620253,1.6528925619834711,Sonmez Z.,0.605,1.6528925619834711,1.67,0.6197604790419087,False,False
2025-09-09,Guadalajara Open,Hard,1st Round,Jacquemot E.,Sakkari M.,2.91,1.46,0.392,2.5510204081632653,1.6447368421052633,Sakkari M.,0.608,1.6447368421052633,1.46,-7.693150684931505,False,False
2025-09-10,Guadalajara Open,Hard,1st Round,Hunter S.,Siniakova K.,6.67,1.14,0.392,2.5510204081632653,1.6447368421052633,Siniakova K.,0.608,1.6447368421052633,1.14,-26.919298245614044,False,False
2025-09-10,Guadalajara Open,Hard,2nd Round,Bartunkova N.,Vidmanova D.,2.98,1.45,0.43799999999999994,2.2831050228310503,1.779359430604982,Vidmanova D.,0.562,1.779359430604982,1.45,-12.76551724137931,False,False
2025-09-11,Guadalajara Open,Hard,2nd Round,Maria T.,Marino R.,1.81,2.11,0.40399999999999997,2.4752475247524752,1.6778523489932886,Marino R.,0.596,1.6778523489932886,2.11,12.206635071090044,False,False
2025-09-11,Guadalajara Open,Hard,2nd Round,Arango E.,Hunter S.,1.55,2.63,0.483,2.070393374741201,1.9342359767891681,Hunter S.,0.517,1.9342359767891681,2.63,13.677186311787072,False,False
2025-09-11,Guadalajara Open,Hard,2nd Round,Jimenez Kasintseva V.,Kudermetova V.,4.06,1.28,0.303,3.3003300330033003,1.4347202295552366,Kudermetova V.,0.6970000000000001,1.4347202295552366,1.28,-8.424999999999994,False,False
2025-09-11,Guadalajara Open,Hard,2nd Round,Jacquemot E.,Mertens E.,3.71,1.32,0.256,3.90625,1.3440860215053763,Mertens E.,0.7440000000000001,1.3440860215053763,1.32,-1.3575757575757463,False,False
2025-09-12,Guadalajara Open,Hard,2nd Round,Frech M.,Stefanini L.,1.41,3.19,0.674,1.4836795252225519,3.067484662576687,Frech M.,0.674,1.4836795252225519,1.41,-3.521985815602835,True,True
2025-09-12,Guadalajara Open,Hard,2nd Round,Stakusic M.,Ostapenko J.,3.97,1.29,0.446,2.242152466367713,1.8050541516245489,Ostapenko J.,0.5539999999999999,1.8050541516245489,1.29,-22.11937984496124,False,False
2025-09-12,Guadalajara Open,Hard,Quarterfinals,Jacquemot E.,Maria T.,1.53,2.71,0.445,2.247191011235955,1.8018018018018016,Maria T.,0.555,1.8018018018018016,2.71,18.59963099630997,False,False
2025-09-13,Guadalajara Open,Hard,Quarterfinals,Jovic I.,Jimenez Kasintseva V.,1.46,2.94,0.711,1.4064697609001406,3.4602076124567476,Jovic I.,0.711,1.4064697609001406,1.46,2.6068493150684935,True,True
2025-09-13,Guadalajara Open,Hard,Quarterfinals,Arango E.,Stakusic M.,1.6,2.48,0.539,1.8552875695732838,2.1691973969631237,Arango E.,0.539,1.8552875695732838,1.6,-8.599999999999996,True,True
