date,tournament,surface,round,winner,loser,b365_winner_odds,b365_loser_odds,model_winner_prob,model_winner_odds,model_loser_odds,model_pick,model_pick_prob,model_pick_odds,b365_pick_odds,clv_pick,model_correct,pick_won
2025-08-14,Western & Southern Financial Group Women's Open,Hard,4th Round,Gracheva V.,Seidel E.,1.62,2.3,0.519,1.9267822736030829,2.0790020790020787,Gracheva V.,0.519,1.9267822736030829,1.62,-9.82839506172839,True,True
2025-08-15,Western & Southern Financial Group Women's Open,Hard,4th Round,Kudermetova V.,Linette M.,1.57,2.4,0.562,1.779359430604982,2.2831050228310503,Kudermetova V.,0.562,1.779359430604982,1.57,-7.494267515923559,True,True
2025-08-15,Western & Southern Financial Group Women's Open,Hard,Quarterfinals,Swiatek I.,Kalinskaya A.,1.22,4.33,0.7490000000000001,1.3351134846461947,3.9840637450199203,Swiatek I.,0.7490000000000001,1.3351134846461947,1.22,-7.0672131147540895,True,True
2025-08-15,Western & Southern Financial Group Women's Open,Hard,Quarterfinals,Rybakina E.,Sabalenka A.,2.3,1.62,0.484,2.066115702479339,1.937984496124031,Sabalenka A.,0.516,1.937984496124031,1.62,-10.12839506172839,False,False
2025-08-15,Western & Southern Financial Group Women's Open,Hard,Quarterfinals,Kudermetova V.,Gracheva V.,1.4,3.0,0.5660000000000001,1.7667844522968197,2.3041474654377883,Kudermetova V.,0.5660000000000001,1.7667844522968197,1.4,-14.828571428571424,True,True
2025-08-16,Western & Southern Financial Group Women's Open,Hard,Quarterfinals,Paolini J.,Gauff C.,2.8,1.44,0.49200000000000005,2.0325203252032518,1.968503937007874,Gauff C.,0.508,1.968503937007874,1.44,-18.644444444444442,False,False
2025-08-17,Western & Southern Financial Group Women's Open,Hard,Semifinals,Swiatek I.,Rybakina E.,1.57,2.25,0.45899999999999996,2.178649237472767,1.8484288354898335,Rybakina E.,0.541,1.8484288354898335,2.25,9.655555555555562,False,False
2025-08-17,Western & Southern Financial Group Women's Open,Hard,Semifinals,Paolini J.,Kudermetova V.,1.8,1.95,0.614,1.6286644951140066,2.5906735751295336,Paolini J.,0.614,1.6286644951140066,1.8,5.8444444444444414,True,True
2025-08-18,Western & Southern Financial Group Women's Open,Hard,The Final,Swiatek I.,Paolini J.,1.14,5.0,0.637,1.5698587127158556,2.7548209366391188,Swiatek I.,0.637,1.5698587127158556,1.14,-24.01929824561404,True,True
2025-08-17,Tennis in the Land,Hard,1st Round,Zakharova A.,Birrell K.,2.3,1.62,0.473,2.1141649048625792,1.8975332068311195,Birrell K.,0.527,1.8975332068311195,1.62,-9.02839506172839,False,False
2025-08-17,Tennis in the Land,Hard,1st Round,Jovic I.,Potapova A.,1.73,2.1,0.5579999999999999,1.792114695340502,2.262443438914027,Jovic I.,0.5579999999999999,1.792114695340502,1.73,-2.003468208092496,True,True
2025-08-17,Tennis in the Land,Hard,1st Round,Lys E.,Joint M.,2.38,1.57,0.5710000000000001,1.7513134851138352,2.331002331002331,Lys E.,0.5710000000000001,1.7513134851138352,2.38,15.08319327731093,True,True
2025-08-17,Tennis in the Land,Hard,1st Round,Sierra S.,Kartal S.,2.75,1.44,0.23800000000000002,4.201680672268907,1.3123359580052494,Kartal S.,0.762,1.3123359580052494,1.44,6.755555555555559,False,False
2025-08-17,Tennis in the Land,Hard,1st Round,Li A.,Starodubtseva Y.,1.57,2.38,0.6459999999999999,1.5479876160990715,2.824858757062147,Li A.,0.6459999999999999,1.5479876160990715,1.57,0.9057324840764269,True,True
2025-08-18,Tennis in the Land,Hard,1st Round,Teichmann J.,Boisson L.,2.1,1.73,0.441,2.2675736961451247,1.7889087656529519,Boisson L.,0.5589999999999999,1.7889087656529519,1.73,-1.9034682080924958,False,False
2025-08-18,Tennis in the Land,Hard,1st Round,Cirstea S.,Uchijima M.,1.29,3.75,0.7909999999999999,1.2642225031605563,4.784688995215311,Cirstea S.,0.7909999999999999,1.2642225031605563,1.29,1.5806201550387589,True,True
2025-08-18,Tennis in the Land,Hard,1st Round,Jacquemot E.,Zhu L.,2.1,1.73,0.38299999999999995,2.6109660574412534,1.6207455429497568,Zhu L.,0.617,1.6207455429497568,1.73,3.8965317919075093,False,False
2025-08-18,Tennis in the Land,Hard,1st Round,Gibson T.,Minnen G.,2.0,1.77,0.565,1.7699115044247788,2.2988505747126435,Gibson T.,0.565,1.7699115044247788,2.0,6.499999999999995,True,True
2025-08-18,Tennis in the Land,Hard,1st Round,Samsonova L.,Dolehide C.,1.36,3.2,0.612,1.6339869281045751,2.577319587628866,Samsonova L.,0.612,1.6339869281045751,1.36,-12.329411764705878,True,True
2025-08-18,Tennis in the Land,Hard,1st Round,Golubic V.,Bronzetti L.,2.0,1.8,0.595,1.680672268907563,2.4691358024691357,Golubic V.,0.595,1.680672268907563,2.0,9.499999999999996,True,True
2025-08-18,Tennis in the Land,Hard,1st Round,Wang Y.,Stearns P.,2.75,1.44,0.43799999999999994,2.2831050228310503,1.779359430604982,Stearns P.,0.562,1.779359430604982,1.44,-13.244444444444436,False,False
2025-08-19,Tennis in the Land,Hard,1st Round,Boulter K.,Yuan Y.,1.91,1.91,0.51,1.9607843137254901,2.0408163265306123,Boulter K.,0.51,1.9607843137254901,1.91,-1.3560209424083758,True,True
2025-08-19,Tennis in the Land,Hard,2nd Round,Zakharova A.,Baptiste H.,3.2,1.36,0.40399999999999997,2.4752475247524752,1.6778523489932886,Baptiste H.,0.596,1.6778523489932886,1.36,-13.929411764705879,False,False
2025-08-19,Tennis in the Land,Hard,2nd Round,Lys E.,Kudermetova P.,1.3,3.5,0.635,1.574803149606299,2.73972602739726,Lys E.,0.635,1.574803149606299,1.3,-13.423076923076916,True,True
2025-08-20,Tennis in the Land,Hard,2nd Round,Cirstea S.,Teichmann J.,1.33,3.4,0.73,1.36986301369863,3.7037037037037033,Cirstea S.,0.73,1.36986301369863,1.33,-2.1879699248120277,True,True
2025-08-20,Tennis in the Land,Hard,2nd Round,Samsonova L.,Wang Y.,1.25,4.0,0.574,1.7421602787456447,2.347417840375587,Samsonova L.,0.574,1.7421602787456447,1.25,-22.60000000000001,True,True
2025-08-21,Tennis in the Land,Hard,2nd Round,Jacquemot E.,Sierra S.,1.73,2.1,0.488,2.0491803278688523,1.953125,Sierra S.,0.512,1.953125,2.1,3.5809523809523847,False,False
2025-08-21,Tennis in the Land,Hard,2nd Round,Li A.,Jovic I.,2.2,1.67,0.39399999999999996,2.5380710659898478,1.6501650165016502,Jovic I.,0.606,1.6501650165016502,1.67,0.7197604790419088,False,False
2025-08-21,Tennis in the Land,Hard,2nd Round,Golubic V.,Boulter K.,2.1,1.73,0.527,1.8975332068311195,2.1141649048625792,Golubic V.,0.527,1.8975332068311195,2.1,5.080952380952386,True,True
2025-08-22,Tennis in the Land,Hard,Quarterfinals,Li A.,Jacquemot E.,1.63,2.2,0.682,1.4662756598240467,3.144654088050314,Li A.,0.682,1.4662756598240467,1.63,6.850306748466261,True,True
2025-08-22,Tennis in the Land,Hard,Quarterfinals,Cirstea S.,Samsonova L.,2.38,1.57,0.66,1.5151515151515151,2.941176470588235,Cirstea S.,0.66,1.5151515151515151,2.38,23.983193277310928,True,True
2025-08-22,Tennis in the Land,Hard,Semifinals,Cirstea S.,Zakharova A.,1.25,4.0,0.77,1.2987012987012987,4.3478260869565215,Cirstea S.,0.77,1.2987012987012987,1.25,-3.0000000000000027,True,True
2025-08-23,Tennis in the Land,Hard,The Final,Cirstea S.,Li A.,1.44,2.75,0.642,1.557632398753894,2.793296089385475,Cirstea S.,0.642,1.557632398753894,1.44,-5.24444444444444,True,True
2025-08-18,Monterrey Open,Hard,1st Round,Rakhimova K.,Bouzas Maneiro J.,2.5,1.53,0.506,1.976284584980237,2.0242914979757085,Rakhimova K.,0.506,1.976284584980237,2.5,10.599999999999998,True,True
2025-08-18,Monterrey Open,Hard,1st Round,Maria T.,Bondar A.,1.67,2.2,0.37799999999999995,2.645502645502646,1.607717041800643,Bondar A.,0.622,1.607717041800643,2.2,16.745454545454546,False,False
2025-08-19,Monterrey Open,Hard,1st Round,Mertens E.,Blinkova A.,1.25,4.0,0.706,1.41643059490085,3.4013605442176873,Mertens E.,0.706,1.41643059490085,1.25,-9.40000000000001,True,True
2025-08-19,Monterrey Open,Hard,1st Round,Bouzkova M.,Sonmez Z.,1.22,4.33,0.597,1.6750418760469012,2.481389578163772,Bouzkova M.,0.597,1.6750418760469012,1.22,-22.267213114754103,True,True
2025-08-19,Monterrey Open,Hard,1st Round,Vekic D.,Sakkari M.,2.38,1.57,0.45399999999999996,2.2026431718061676,1.8315018315018314,Sakkari M.,0.546,1.8315018315018314,1.57,-9.09426751592356,False,False
2025-08-20,Monterrey Open,Hard,1st Round,Parks A.,Bucsa C.,2.38,1.57,0.33299999999999996,3.0030030030030033,1.4992503748125936,Bucsa C.,0.667,1.4992503748125936,1.57,3.00573248407644,False,False
2025-08-20,Monterrey Open,Hard,1st Round,Ruzic A.,Pavlyuchenkova A.,2.2,1.67,0.547,1.8281535648994514,2.207505518763797,Ruzic A.,0.547,1.8281535648994514,2.2,9.245454545454551,True,True
2025-08-20,Monterrey Open,Hard,1st Round,Cocciaretto E.,Jeanjean L.,1.57,2.38,0.5539999999999999,1.8050541516245489,2.242152466367713,Cocciaretto E.,0.5539999999999999,1.8050541516245489,1.57,-8.29426751592357,True,True
2025-08-20,Monterrey Open,Hard,1st Round,Tomljanovic A.,Zarazua R.,1.73,2.1,0.392,2.5510204081632653,1.6447368421052633,Zarazua R.,0.608,1.6447368421052633,2.1,13.180952380952382,False,False
2025-08-20,Monterrey Open,Hard,1st Round,Noskova L.,Sun L.,1.36,3.2,0.619,1.6155088852988693,2.6246719160104988,Noskova L.,0.619,1.6155088852988693,1.36,-11.629411764705877,True,True
2025-08-20,Monterrey Open,Hard,2nd Round,Mertens E.,Vekic D.,1.4,3.0,0.61,1.639344262295082,2.564102564102564,Mertens E.,0.61,1.639344262295082,1.4,-10.42857142857143,True,True
2025-08-20,Monterrey Open,Hard,2nd Round,Shnaider D.,Rakhimova K.,1.5,2.63,0.645,1.5503875968992247,2.8169014084507045,Shnaider D.,0.645,1.5503875968992247,1.5,-2.166666666666661,True,True
2025-08-20,Monterrey Open,Hard,2nd Round,Ruzic A.,Cocciaretto E.,2.0,1.8,0.499,2.004008016032064,1.996007984031936,Cocciaretto E.,0.501,1.996007984031936,1.8,-5.4555555555555575,False,False
2025-08-21,Monterrey Open,Hard,2nd Round,Bouzkova M.,Haddad Maia B.,1.53,2.5,0.66,1.5151515151515151,2.941176470588235,Bouzkova M.,0.66,1.5151515151515151,1.53,0.6405228758169956,True,True
2025-08-21,Monterrey Open,Hard,2nd Round,Noskova L.,Maria T.,1.2,4.5,0.7090000000000001,1.4104372355430181,3.4364261168384878,Noskova L.,0.7090000000000001,1.4104372355430181,1.2,-12.43333333333333,True,True
2025-08-21,Monterrey Open,Hard,2nd Round,Parks A.,Navarro E.,3.0,1.4,0.252,3.9682539682539684,1.3368983957219251,Navarro E.,0.748,1.3368983957219251,1.4,3.3714285714285697,False,False
2025-08-21,Monterrey Open,Hard,2nd Round,Alexandrova E.,Tomljanovic A.,1.25,4.0,0.693,1.443001443001443,3.257328990228013,Alexandrova E.,0.693,1.443001443001443,1.25,-10.70000000000001,True,True
2025-08-21,Monterrey Open,Hard,Quarterfinals,Shnaider D.,Mertens E.,2.38,1.57,0.47100000000000003,2.1231422505307855,1.8903591682419658,Mertens E.,0.529,1.8903591682419658,1.57,-10.794267515923561,False,False
2025-08-22,Monterrey Open,Hard,Quarterfinals,Parks A.,Sramkova R.,1.91,1.91,0.386,2.5906735751295336,1.6286644951140066,Sramkova R.,0.614,1.6286644951140066,1.91,9.043979057591622,False,False
2025-08-22,Monterrey Open,Hard,Quarterfinals,Alexandrova E.,Noskova L.,1.77,2.0,0.516,1.937984496124031,2.066115702479339,Alexandrova E.,0.516,1.937984496124031,1.77,-4.897175141242938,True,True
2025-08-22,Monterrey Open,Hard,Quarterfinals,Bouzkova M.,Ruzic A.,1.44,2.75,0.58,1.7241379310344829,2.380952380952381,Bouzkova M.,0.58,1.7241379310344829,1.44,-11.444444444444446,True,True
2025-08-23,Monterrey Open,Hard,Semifinals,Shnaider D.,Parks A.,1.44,2.75,0.7120000000000001,1.4044943820224718,3.472222222222222,Shnaider D.,0.7120000000000001,1.4044943820224718,1.44,1.7555555555555657,True,True
2025-08-24,Monterrey Open,Hard,The Final,Shnaider D.,Alexandrova E.,2.5,1.53,0.47100000000000003,2.1231422505307855,1.8903591682419658,Alexandrova E.,0.529,1.8903591682419658,1.53,-12.459477124183005,False,False
2025-08-24,US Open,Hard,1st Round,Valentova T.,Bronzetti L.,1.2,4.5,0.785,1.2738853503184713,4.651162790697675,Valentova T.,0.785,1.2738853503184713,1.2,-4.833333333333334,True,True
2025-08-24,US Open,Hard,1st Round,Kessler M.,Linette M.,1.5,2.63,0.5489999999999999,1.8214936247723135,2.2172949002217295,Kessler M.,0.5489999999999999,1.8214936247723135,1.5,-11.76666666666667,True,True
2025-08-24,US Open,Hard,1st Round,Vondrousova M.,Selekhmeteva O.,1.17,5.0,0.585,1.7094017094017095,2.4096385542168677,Vondrousova M.,0.585,1.7094017094017095,1.17,-26.97008547008548,True,True
2025-08-24,US Open,Hard,1st Round,Tjen J.,Kudermetova V.,2.75,1.44,0.5820000000000001,1.7182130584192439,2.3923444976076556,Tjen J.,0.5820000000000001,1.7182130584192439,2.75,21.836363636363643,True,True
2025-08-24,US Open,Hard,1st Round,Uchijima M.,Danilovic O.,3.4,1.33,0.36200000000000004,2.762430939226519,1.567398119122257,Danilovic O.,0.638,1.567398119122257,1.33,-11.387969924812024,False,False
2025-08-24,US Open,Hard,1st Round,Eala A.,Tauson C.,3.2,1.36,0.413,2.4213075060532687,1.7035775127768311,Tauson C.,0.5870000000000001,1.7035775127768311,1.36,-14.829411764705869,False,False
2025-08-24,US Open,Hard,1st Round,Sabalenka A.,Masarova R.,1.02,19.0,0.8220000000000001,1.21654501216545,5.617977528089887,Sabalenka A.,0.8220000000000001,1.21654501216545,1.02,-15.8392156862745,True,True
2025-08-24,US Open,Hard,1st Round,McNally C.,Teichmann J.,1.2,4.5,0.589,1.697792869269949,2.4330900243309,McNally C.,0.589,1.697792869269949,1.2,-24.43333333333334,True,True
2025-08-24,US Open,Hard,1st Round,Navarro E.,Wang Y.,1.29,3.75,0.6709999999999999,1.490312965722802,3.0395136778115504,Navarro E.,0.6709999999999999,1.490312965722802,1.29,-10.419379844961242,True,True
2025-08-24,US Open,Hard,1st Round,Potapova A.,Zhu L.,1.5,2.63,0.586,1.7064846416382253,2.4154589371980677,Potapova A.,0.586,1.7064846416382253,1.5,-8.066666666666666,True,True
2025-08-24,US Open,Hard,1st Round,Bencic B.,Zhang S.,1.3,3.5,0.556,1.7985611510791366,2.2522522522522523,Bencic B.,0.556,1.7985611510791366,1.3,-21.32307692307691,True,True
2025-08-24,US Open,Hard,1st Round,Blinkova A.,Starodubtseva Y.,1.8,2.0,0.503,1.9880715705765408,2.0120724346076457,Blinkova A.,0.503,1.9880715705765408,1.8,-5.255555555555558,True,True
2025-08-25,US Open,Hard,1st Round,Pegula J.,Sherif M.,1.04,13.0,0.915,1.0928961748633879,11.76470588235294,Pegula J.,0.915,1.0928961748633879,1.04,-4.653846153846142,True,True
2025-08-25,US Open,Hard,1st Round,Putintseva Y.,Cocciaretto E.,2.2,1.67,0.5820000000000001,1.7182130584192439,2.3923444976076556,Putintseva Y.,0.5820000000000001,1.7182130584192439,2.2,12.745454545454555,True,True
2025-08-25,US Open,Hard,1st Round,Samsonova L.,Yuan Y.,1.22,4.33,0.534,1.8726591760299625,2.1459227467811157,Samsonova L.,0.534,1.8726591760299625,1.22,-28.567213114754097,True,True
2025-08-25,US Open,Hard,1st Round,Hon P.,Jeanjean L.,1.8,2.0,0.499,2.004008016032064,1.996007984031936,Jeanjean L.,0.501,1.996007984031936,2.0,0.10000000000000009,False,False
2025-08-25,US Open,Hard,1st Round,Krejcikova B.,Mboko V.,2.75,1.44,0.389,2.570694087403599,1.6366612111292962,Mboko V.,0.611,1.6366612111292962,1.44,-8.344444444444443,False,False
2025-08-25,US Open,Hard,1st Round,Pavlyuchenkova A.,Yastremska D.,2.38,1.57,0.465,2.150537634408602,1.8691588785046729,Yastremska D.,0.535,1.8691588785046729,1.57,-10.19426751592356,False,False
2025-08-25,US Open,Hard,1st Round,Zarazua R.,Keys M.,9.0,1.07,0.391,2.557544757033248,1.6420361247947455,Keys M.,0.609,1.6420361247947455,1.07,-32.557943925233644,False,False
2025-08-25,US Open,Hard,1st Round,Townsend T.,Ruzic A.,1.57,2.38,0.55,1.8181818181818181,2.2222222222222223,Townsend T.,0.55,1.8181818181818181,1.57,-8.69426751592356,True,True
2025-08-25,US Open,Hard,1st Round,Jovic I.,Sasnovich A.,1.3,3.5,0.6559999999999999,1.5243902439024393,2.906976744186047,Jovic I.,0.6559999999999999,1.5243902439024393,1.3,-11.323076923076925,True,True
2025-08-25,US Open,Hard,1st Round,Bucsa C.,Liu C.,1.62,2.3,0.573,1.7452006980802794,2.34192037470726,Bucsa C.,0.573,1.7452006980802794,1.62,-4.428395061728397,True,True
2025-08-25,US Open,Hard,1st Round,Rakhimova K.,Garcia C.,1.73,2.1,0.457,2.1881838074398248,1.841620626151013,Garcia C.,0.5429999999999999,1.841620626151013,2.1,6.680952380952377,False,False
2025-08-25,US Open,Hard,1st Round,Li A.,Sramkova R.,1.8,2.0,0.579,1.7271157167530227,2.375296912114014,Li A.,0.579,1.7271157167530227,1.8,2.344444444444438,True,True
2025-08-25,US Open,Hard,1st Round,Sakkari M.,Maria T.,1.25,4.0,0.647,1.5455950540958268,2.8328611898017,Sakkari M.,0.647,1.5455950540958268,1.25,-15.300000000000002,True,True
2025-08-25,US Open,Hard,1st Round,Jacquemot E.,Bouzkova M.,3.2,1.36,0.301,3.3222591362126246,1.4306151645207439,Bouzkova M.,0.6990000000000001,1.4306151645207439,1.36,-3.62941176470587,False,False
2025-08-25,US Open,Hard,1st Round,Frech M.,Gibson T.,1.67,2.2,0.47100000000000003,2.1231422505307855,1.8903591682419658,Gibson T.,0.529,1.8903591682419658,2.2,7.44545454545455,False,False
2025-08-25,US Open,Hard,1st Round,Bondar A.,Svitolina E.,8.0,1.08,0.266,3.7593984962406015,1.3623978201634876,Svitolina E.,0.7340000000000001,1.3623978201634876,1.08,-19.19259259259257,False,False
2025-08-26,US Open,Hard,1st Round,Sonmez Z.,Volynets K.,2.5,1.53,0.47200000000000003,2.11864406779661,1.8939393939393938,Volynets K.,0.528,1.8939393939393938,1.53,-12.559477124183005,False,False
2025-08-26,US Open,Hard,1st Round,Stearns P.,Semenistaja D.,1.3,3.5,0.501,1.996007984031936,2.004008016032064,Stearns P.,0.501,1.996007984031936,1.3,-26.823076923076915,True,True
2025-08-26,US Open,Hard,1st Round,Andreeva M.,Parks A.,1.17,5.0,0.861,1.1614401858304297,7.194244604316546,Andreeva M.,0.861,1.1614401858304297,1.17,0.6299145299145215,True,True
2025-08-26,US Open,Hard,1st Round,Joint M.,Jimenez Kasintseva V.,1.22,4.33,0.622,1.607717041800643,2.645502645502646,Joint M.,0.622,1.607717041800643,1.22,-19.7672131147541,True,True
2025-08-26,US Open,Hard,1st Round,Kostyuk M.,Boulter K.,1.5,2.63,0.652,1.5337423312883436,2.873563218390805,Kostyuk M.,0.652,1.5337423312883436,1.5,-1.4666666666666606,True,True
2025-08-26,US Open,Hard,1st Round,Haddad Maia B.,Kartal S.,2.0,1.8,0.29100000000000004,3.4364261168384878,1.4104372355430181,Kartal S.,0.7090000000000001,1.4104372355430181,1.8,15.344444444444449,False,False
2025-08-26,US Open,Hard,1st Round,Swiatek I.,Arango E.,1.01,26.0,0.799,1.2515644555694618,4.975124378109452,Swiatek I.,0.799,1.2515644555694618,1.01,-19.109900990099003,True,True
2025-08-26,US Open,Hard,1st Round,Golubic V.,Boisson L.,1.67,2.2,0.521,1.9193857965451055,2.0876826722338206,Golubic V.,0.521,1.9193857965451055,1.67,-7.780239520958087,True,True
2025-08-26,US Open,Hard,1st Round,Cristian J.,Collins D.,3.2,1.36,0.563,1.7761989342806397,2.2883295194508007,Cristian J.,0.563,1.7761989342806397,3.2,25.049999999999994,True,True
2025-08-26,US Open,Hard,1st Round,Anisimova A.,Birrell K.,1.14,5.5,0.794,1.2594458438287153,4.854368932038835,Anisimova A.,0.794,1.2594458438287153,1.14,-8.319298245614037,True,True
2025-08-26,US Open,Hard,1st Round,Noskova L.,Galfi D.,1.29,3.75,0.636,1.572327044025157,2.7472527472527473,Noskova L.,0.636,1.572327044025157,1.29,-13.919379844961233,True,True
2025-08-26,US Open,Hard,1st Round,Krueger A.,Kenin S.,2.0,1.8,0.43,2.3255813953488373,1.7543859649122808,Kenin S.,0.57,1.7543859649122808,1.8,1.444444444444437,False,False
2025-08-26,US Open,Hard,1st Round,Siegemund L.,Shnaider D.,3.0,1.4,0.376,2.6595744680851063,1.6025641025641026,Shnaider D.,0.624,1.6025641025641026,1.4,-9.02857142857143,False,False
2025-08-26,US Open,Hard,1st Round,Lys E.,Jones F.,1.67,2.2,0.675,1.4814814814814814,3.0769230769230766,Lys E.,0.675,1.4814814814814814,1.67,7.619760479041915,True,True
2025-08-26,US Open,Hard,1st Round,Alexandrova E.,Sevastova A.,1.25,4.0,0.705,1.4184397163120568,3.3898305084745766,Alexandrova E.,0.705,1.4184397163120568,1.25,-9.500000000000009,True,True
2025-08-26,US Open,Hard,1st Round,Cirstea S.,Sierra S.,1.29,3.75,0.785,1.2738853503184713,4.651162790697675,Cirstea S.,0.785,1.2738853503184713,1.29,0.9806201550387694,True,True
2025-08-26,US Open,Hard,1st Round,Baptiste H.,Siniakova K.,2.2,1.67,0.384,2.6041666666666665,1.6233766233766234,Siniakova K.,0.616,1.6233766233766234,1.67,1.7197604790419097,False,False
2025-08-26,US Open,Hard,1st Round,Vekic D.,Bouzas Maneiro J.,2.0,1.8,0.575,1.7391304347826089,2.3529411764705883,Vekic D.,0.575,1.7391304347826089,2.0,7.499999999999996,True,True
2025-08-27,US Open,Hard,1st Round,Osaka N.,Minnen G.,1.13,6.0,0.726,1.3774104683195594,3.649635036496351,Osaka N.,0.726,1.3774104683195594,1.13,-15.895575221238945,True,True
2025-08-27,US Open,Hard,1st Round,Gauff C.,Tomljanovic A.,1.06,10.0,0.721,1.3869625520110958,3.584229390681004,Gauff C.,0.721,1.3869625520110958,1.06,-22.239622641509428,True,True
2025-08-27,US Open,Hard,1st Round,Zakharova A.,Avanesyan E.,1.53,2.5,0.46399999999999997,2.1551724137931036,1.8656716417910446,Avanesyan E.,0.536,1.8656716417910446,2.5,13.600000000000001,False,False
2025-08-27,US Open,Hard,2nd Round,Navarro E.,McNally C.,1.67,2.2,0.5760000000000001,1.736111111111111,2.358490566037736,Navarro E.,0.5760000000000001,1.736111111111111,1.67,-2.280239520958083,True,True
2025-08-27,US Open,Hard,2nd Round,Raducanu E.,Tjen J.,1.25,4.0,0.45799999999999996,2.183406113537118,1.8450184501845017,Tjen J.,0.542,1.8450184501845017,4.0,29.200000000000003,False,False
2025-08-27,US Open,Hard,2nd Round,Azarenka V.,Pavlyuchenkova A.,2.3,1.62,0.629,1.589825119236884,2.6954177897574123,Azarenka V.,0.629,1.589825119236884,2.3,19.42173913043478,True,True
2025-08-27,US Open,Hard,2nd Round,Bucsa C.,Eala A.,2.5,1.53,0.507,1.9723865877712032,2.028397565922921,Bucsa C.,0.507,1.9723865877712032,2.5,10.7,True,True
2025-08-27,US Open,Hard,2nd Round,Pegula J.,Blinkova A.,1.14,5.5,0.8320000000000001,1.2019230769230769,5.952380952380952,Pegula J.,0.8320000000000001,1.2019230769230769,1.14,-4.519298245614034,True,True
2025-08-27,US Open,Hard,2nd Round,Krejcikova B.,Uchijima M.,1.17,5.0,0.66,1.5151515151515151,2.941176470588235,Krejcikova B.,0.66,1.5151515151515151,1.17,-19.470085470085476,True,True
2025-08-27,US Open,Hard,2nd Round,Rybakina E.,Valentova T.,1.19,4.33,0.6679999999999999,1.4970059880239523,3.012048192771084,Rybakina E.,0.6679999999999999,1.4970059880239523,1.19,-17.23361344537816,True,True
2025-08-27,US Open,Hard,2nd Round,Townsend T.,Ostapenko J.,1.73,2.1,0.59,1.6949152542372883,2.4390243902439024,Townsend T.,0.59,1.6949152542372883,1.73,1.196531791907507,True,True
2025-08-27,US Open,Hard,2nd Round,Hon P.,Samsonova L.,5.0,1.17,0.456,2.1929824561403506,1.838235294117647,Samsonova L.,0.544,1.838235294117647,1.17,-31.070085470085473,False,False
2025-08-27,US Open,Hard,2nd Round,Mertens E.,Sun L.,1.2,4.5,0.631,1.5847860538827259,2.710027100271003,Mertens E.,0.631,1.5847860538827259,1.2,-20.233333333333338,True,True
2025-08-27,US Open,Hard,2nd Round,Andreeva M.,Potapova A.,1.14,5.5,0.7170000000000001,1.3947001394700138,3.5335689045936394,Andreeva M.,0.7170000000000001,1.3947001394700138,1.14,-16.01929824561403,True,True
2025-08-28,US Open,Hard,2nd Round,Paolini J.,Jovic I.,1.3,3.5,0.562,1.779359430604982,2.2831050228310503,Paolini J.,0.562,1.779359430604982,1.3,-20.72307692307691,True,True
2025-08-28,US Open,Hard,2nd Round,Vondrousova M.,Kessler M.,1.53,2.5,0.5529999999999999,1.8083182640144668,2.237136465324385,Vondrousova M.,0.5529999999999999,1.8083182640144668,1.53,-10.059477124183013,True,True
2025-08-28,US Open,Hard,2nd Round,Li A.,Bencic B.,3.0,1.4,0.344,2.906976744186047,1.5243902439024393,Bencic B.,0.6559999999999999,1.5243902439024393,1.4,-5.828571428571438,False,False
2025-08-28,US Open,Hard,2nd Round,Sabalenka A.,Kudermetova P.,1.03,15.0,0.828,1.2077294685990339,5.813953488372094,Sabalenka A.,0.828,1.2077294685990339,1.03,-14.287378640776705,True,True
2025-08-28,US Open,Hard,2nd Round,Haddad Maia B.,Golubic V.,1.73,2.1,0.401,2.4937655860349124,1.669449081803005,Golubic V.,0.599,1.669449081803005,2.1,12.280952380952382,False,False
2025-08-28,US Open,Hard,2nd Round,Sakkari M.,Bondar A.,1.3,3.5,0.588,1.7006802721088436,2.4271844660194173,Sakkari M.,0.588,1.7006802721088436,1.3,-18.12307692307692,True,True
2025-08-28,US Open,Hard,2nd Round,Kalinskaya A.,Putintseva Y.,1.3,3.5,0.498,2.0080321285140563,1.9920318725099602,Putintseva Y.,0.502,1.9920318725099602,3.5,21.62857142857143,False,False
2025-08-28,US Open,Hard,2nd Round,Swiatek I.,Lamens S.,1.01,26.0,0.872,1.146788990825688,7.8125,Swiatek I.,0.872,1.146788990825688,1.01,-11.80990099009901,True,True
2025-08-28,US Open,Hard,2nd Round,Kostyuk M.,Sonmez Z.,1.2,4.5,0.647,1.5455950540958268,2.8328611898017,Kostyuk M.,0.647,1.5455950540958268,1.2,-18.633333333333336,True,True
2025-08-28,US Open,Hard,2nd Round,Frech M.,Stearns P.,2.63,1.5,0.47200000000000003,2.11864406779661,1.8939393939393938,Stearns P.,0.528,1.8939393939393938,1.5,-13.86666666666666,False,False
2025-08-28,US Open,Hard,2nd Round,Osaka N.,Baptiste H.,1.2,4.5,0.701,1.4265335235378032,3.3444816053511706,Osaka N.,0.701,1.4265335235378032,1.2,-13.233333333333341,True,True
2025-08-28,US Open,Hard,2nd Round,Siegemund L.,Zakharova A.,1.53,2.5,0.562,1.779359430604982,2.2831050228310503,Siegemund L.,0.562,1.779359430604982,1.53,-9.159477124183002,True,True
2025-08-28,US Open,Hard,2nd Round,Muchova K.,Cirstea S.,1.8,2.0,0.524,1.9083969465648853,2.1008403361344534,Muchova K.,0.524,1.9083969465648853,1.8,-3.155555555555556,True,True
